words,label
"even, actingstory, tallyi, filmbut, filmand, viewer, worstlamestcrappiest, worst, movie, bad, give, vote, 80s, music, grade, f, many, grading, painful, sit, scenes, ta, piece, 1, terriblenot, mention, awful, regular, ive, wish, nudity, made, cinema, trash, cost, male, teen, isnt, scored, cheerleader, cheersavoid, lower, connisuerits, seenthe",0
"tv, constant, psychic, flashbacks, first, clip, movie, really, film, see, visions, flashback, want, older, episodes, scenes, moviebr, make, dont, play, boring, whole, episode, know, thats, dreadful, showbr, looks, made, plays, boogyman, annoying, like, sitcom, return, isbr, woman, bucks, quickly, seen, mutch, doesnt, footage, would",0
"even, 39, 7, exciting, underplayed, sense, talking, assume, makes, show, certain, plot, movie, patricia, forced, guys, secret, mind, neck, belt, point, oncethrilling, major, grab, creating, hitchcock, stride, severely, rather, story, great, list, know, freeman, cinematic, tell, earlier, credentials, problems, need, lost, spies, fades, simply, takes, arguably, however, despite, calltoarms, running, party, theme, 6, everyday, blindbr, ids, newspaper, believe, people, generations, without, face, besides, terrorists, fbi, work, saboteur, film, search, logical, employ, seemingly, handshake, guybr, characterization, want, creative, prolific, cut, importantly, evidence, come, supportourtroops, dont, greatness, set, muster, kidnapped, foreign, genius, saying, pride, themshouldntt, blind, previous, popular, maybe, including, big, homes, true, 2, gate, freemans, taking, person, believed, catch, would, american, important, daughter, missing, door, sort, reported, logically, wanted, cops, steps, grabbing, terroristbr, bad, plastered, 3, handcuffs, every, anyone, house, scene, fails, fluent, photo, goers, excursions, across, reminded, 5, storyline, world, himhis, films, corespondant, 1, recognizes, full, carnival, miserably, rarely, everything, showers, inventive, one, typically, around, caravan, might, take, intention, dialog, escaping, run, exactly, fan, town, name, still, provided, prevents, scare, remains, merely, 8, kosherbr, america, title, kanes, thing, lines, willingly, man, seems, directors, sent, wearing, things, since, cop, tags, cars, recycled, going, kane, deny, soul, years, readily, logicbr, 4, evening, ghost, dinner, thus, ties, espionage, nobody, limited, hes, woman, aspects, time, believable, achieving, depth, crashers, picks",0
"even, 7, waste, shows, continuity, action, plot, movie, write, lead, background, needing, make, awful, tournament, new, get, 9, information, actress, 6, snipes, silly, last, ill, least, add, suck, cast, reasons, directed, cut, performance, dont, funny, lot, big, ridiculously, 2, proof, plain, ones, either, joke, bad, us, acting, dialogs, 3, employees, many, 5, implausible, checks, scenes, lack, 1, issues, cia, days, materials, mattress, explosion, clichés, feel, soccer, 8, photographing, short, essence, 10, accents, seriously, facts, movies, holes, entertaining, outrageous, amateurly, whole, 4, ive, watch, good, female, time, unreliable, seen",0
"making, found, first, movie, really, shame, try, english, apartment, point, less, major, empty, writers, words, script, awful, great, performances, interest, way, get, lost, lay, cable, say, upon, college, fine, two, slowly, falseness, speaks, dog, little, wouldnt, film, form, pretentious, end, though, want, preachy, purple, come, money, walk, unfortunately, help, id, buildbr, struggle, bernard, tenants, shades, top, bad, instantly, complete, premisebr, everyone, house, begins, snoop, away, tension, full, books, wrote, dialog, natural, none, third, interested, populated, recommend, see, malamud, since, meaning, immune, cant, bottom, based, novel, pretensions, anything, brimming, youre, good, head",0
"even, sidekick, plot, movie, weenie, ship, messcook, nelson, looking, van, stateroom, admirals, win, better, technical, follow, old, worse, make, 100, walter, along, way, chased, sure, looks, mechanics, bow, need, like, laughable, pidgeon, legitimate, 50, upon, per, pointless, careens, two, usos, firing, happily, never, plenty, put, squids, payoff, cliffhanger, caught, loft, lucius, seaview, dog, windows, little, sos, somehow, asternbr, colorful, authenticity, sic, mention, watching, radiation, hatch, walk, big, belts, popular, room, appear, riff, bleeping, theres, certainly, gonna, prizes, would, look, allen, nowhere, dames, intrigue, thrill, yes, roast, uncomfortable, space, magazines, bornagain, red, 14year, 60, shirts, leave, fullcourt, subbr, advanced, 1, play, could, hour, feet, one, parrot, global, ok, well, hundreds, another, appears, anticlimactic, passel, stack, giant, lorre, minute, submariner, fire, miles, bout, warming, scheme, suitably, sub, survivor, torpedo, see, minefields, waitbr, going, large, peter, holes, must, midstbr, bay, adviser, pompous, missile, expendable, boy, shipwreck, basketball, godzilla, okits, im, alone, sonar, enough, worth, shoulder, admiral",0
"idea, men, waste, drama, audience, ever, cannot, without, drink, aimlessly, beautiful, single, movie, afraid, wanders, throughout, qualitybr, herein, walkedbr, garbage, read, fiend, path, film, ignorant, see, sunbr, everyone, anyone, supposed, redeeming, unless, wander, nothing, agree, dumbest, whatsoever, come, rates, zero10, performances, times, frombr, ive, profound, everything, total, reviews, touting, heroic, mondays, im, crapbr, protohumans, loses, three, wonderful, sees, aka, grousing, watched, life",0
"hilarious, burying, ambulances, low, box, middle, shoddy, someone, obviously, characters, people, oblivious, nefretiri, movie, civilization, screenwriter, ambulance, charlton, given, aforementioned, bad, decided, direction, opening, acting, brynner, film, sand, resemblance, scene, moses, end, fact, away, represent, heston, yelling, baccarin, scenes, hurt, worse, rating, script, set, morena, awful, demille, pharoah, baxtor, desert, icons, boy, sorely, beginning, nowadays, disappointed, supposedly, poorly, yul, terrible, overlooking, written, typical, three, anne, quality, scifi",0
"needed, yet, action, show, certain, movie, collars, lycans, immortals, understand, aging, old, understanding, wasnt, story, able, kill, carrying, fired, uncontrollable, lycan, put, vampires, cages, slaves, huge, peasantsbr, itbr, form, explained, realize, stop, necks, protect, dont, sonya, much, crossbows, supposedly, human, protecting, steaks, line, child, age, slave, ages, many, turn, lack, states, adult, day, torches, throughout, thing, silver, harm, turned, didnt, see, things, fronts, night, cant, nothing, strangebr, second, moviebr, wolf, babies, thats, viktor, anything, kept, vampire, toobr, telling, good, thought, wooden",0
"sympathize, characters, sternness, white, movie, portrayed, lead, supposed, fellow, provoking, point, agree, mentions, black, baby, make, know, able, like, say, portray, universities, comment, imdb, pointed, people, face, become, single, lesbianism, gun, guy, little, perceive, ice, end, redeeming, racist, bigotrybr, singleton, dont, extreme, caricaturesbr, unable, empathize, race, immediately, account, bullied, cubes, either, would, raped, graduates, jewish, tolerance, character, fitting, epilogue, read, bad, anyone, many, turn, women, could, university, take, havent, points, another, jumped, broad, quite, life, student, skinhead, title, barrel, seems, path, didnt, looked, surface, movies, gunbr, tries, honestly, balanced, bastions, cult, lifestyle, remy",0
"gets, even, starting, la, shore, includes, trouble, subsequent, thank, makes, dons, yet, villa, first, ranger, murderous, threatens, assassins, ever, movie, arrested, coat, blithely, falls, saints, policeand, jail, surprise, looking, nothe, theyll, dead, think, career, assassinbr, dazzling, palermothe, blown, major, hero, annals, bravo, beating, causes, spits, great, familywhat, get, enforcement, baker, stupid, malta, like, near, takes, goes, personal, fights, behest, record, handled, came, utters, uselessness, put, returns, avoided, part, oaf, laughed, cutbig, last, proves, else, law, screw, played, gun, guy, cheating, italy, wondrous, film, kills, throat, slob, leaves, torture, somehow, mr, want, discretion, killed, partner, protect, rogers, blow, done, greasy, pair, officer, big, whos, taken, wilson, drowned, certainly, chase, help, suspects, doesnt, let, threatening, would, look, got, rightly, sheriff, probably, badge, nightbr, line, jefferson, character, cops, child, gunfights, cabby, basement, pudgy, nursed, poor, amazing, cheats, joe, promised, begins, lives, many, process, across, cowboy, therebr, seemed, women, hanger, history, sweaty, stripper, head, could, international, destruction, palermo, behind, everything, lectured, deputy, cell, one, beyond, around, horrorbr, border, might, chiefarrrgghhh, ball, brains, another, deserve, shooting, loses, ivory, bouncing, mexico, still, threatened, life, comparisonbr, maltese, hiding, geronimo, uttered, strip, wandering, ocean, destroy, surprisingly, pistol, boat, managing, punch, letting, kicked, roy, hunts, trail, brain, immortal, go, etc, suit, escorting, rampages, puzzlingbr, start, chief, loser, city, literate, hope, anything, scratchily, thus, police, thinks, frees, actually, mobius, hes, woman, female, time, isthomas, italian, deaths, promptly, texas, shoot, escapes",0
"historical, characters, stunning, movie, really, former, geurilla, roedels, looking, lead, interactions, pass, think, lee, unless, point, group, propriety, story, excellent, know, cause, union, print, humanizing, worthy, violence, like, jeffery, frame, subplot, jayhawkers, fights, hates, caused, villianbully, huge, actors, shown, disjointed, shot, renegade, played, work, later, film, amounts, interesting, regarding, forces, joins, bushwackers, though, set, widow, clothes, enjoy, seem, chiles, much, including, detail, counterparts, developed, roedel, join, missouri, civil, wright, taking, would, ang, directs, type, fighting, undeveloped, probably, sort, agitation, ulrich, longbr, jack, adventures, slave, war, young, feral, jewelbr, every, participating, leave, many, daniel, turn, seemed, victims, history, films, friend, father, among, holt, bushwhacker, one, home, take, well, dialog, housing, era, pointblank, fan, still, sympathizers, follows, bushwhackers, job, man, close, seems, example, raiding, recommend, dropped, things, burned, surface, historybr, large, etc, loved, skeet, bull, presumably, pace, viewers, conflict, stumbled, visually, confederate, conduct, briefly, furniture, disappointed, protocol, bit, time, lees, thought, wonderful, embraces, never, angst",0
"gets, yet, first, paul, wants, riddle, demonic, flick, real, repeats, neck, honorable, bosch, leilas, make, story, awful, juan, new, looks, stupid, plays, shocks, shocking, religiously, moments, open, nearly, ripoffs, put, unoriginal, believe, discovered, last, classic, albeit, suck, film, end, ripoff, tame, william, exorcism, boring, lot, result, budget, also, money, gore, changed, shortage, clean, evil, imitate, boyfriend, spanish, theres, john, doesnt, sleaze, hot, shamelessly, sister, becomes, drama, door, filmed, twenty, proved, excuse, complete, young, every, admit, priest, overrated, director, european, naschy, bloodless, opinion, atmospheric, lack, family, opportunity, contain, excorcist, full, thatll, nudity, imagination, beyond, one, well, another, met, gibson, quite, heres, friedkins, pure, approached, girl, noticeable, tense, johns, horror, turns, exploitation, since, minutes, body, sleep, twisted, must, overall, exorcist, stylishly, themed, behavior, antichrist, absolute, female, time, possessed, drastically, enough, insufferably, already",0
"gets, phillips, greene, richard, movie, laughs, ten, real, lead, career, candy, stand, west, lauter, bumbling, villainbr, like, lewis, enhancement, dedicated, grant, slapping, died, unhappy, attack, silly, sanderson, film, pleased, comedian, william, easterners, funny, gags, dont, also, masterjohn, back, quickly, candys, character, ellen, us, bestbr, sight, ed, final, hire, knee, scenes, east, days, one, enabled, candyto, rodney, digital, nerves, carry, hilarious, completed, gave, short, drunk, gailard, heart, ethan, sartain, anything, wagon, honestly, massive, good, enough, seen, belly, recognize, caliber",0
"even, bored, people, ever, puke, movie, talent, crap, close, reallife, turned, toys, see, anyone, think, always, depended, onbr, mind, go, better, leather, unless, though, act, want, involved, women, scenes, studying, come, hunk, piece, dont, boring, junk, bmovie, could, script, years, make, monster, ive, able, also, writer, outfits, grotesque, total, sooner, get, one, big, stupid, honestly, driving, obvious, talk, like, viewing, camera, say, forget, avoid, seen, fan, doesnt, spend, watchable, sexy, would, digital, pointless, drivel, heard, life",0
"even, local, slapped, knew, shows, impressed, explanation, ever, blanks, movie, graphics, believability, guns, monsters, think, group, old, absolutely, summarise, great, asked, intense, get, reviewing, afford, rustled, say, smarter, filmbr, 6, hold, unlike, hate, actors, island, needlessly, cast, pornos, possible, costs, received, knowing, bullets, lot, dvd, also, watching, intensity, incredibly, nohopers, pathetic, let, would, store, ridiculous, pistols, excuse, acting, complete, retired, note, countyfair, half, released, could, benefit, hesitation, one, currently, quality, day, someone, actingbr, parties, added, kicked, music, number, cant, editingbr, involved, must, formulate, wish, imagine, anything, year, porno, puppet, honestly, perhaps, recorded, seen, video, shoot, captain",0
"even, repeated, making, slow, action, actors, ever, classic, roller, plot, worst, really, everywhere, blade, bad, actresses, famous, instead, film, considered, cast, see, thembr, independent, brothers, many, seven, ed, infinitely, wood, must, almost, worse, years, script, stock, along, budget, know, giving, hope, made, endless, arent, nonexistent, forget, style, 9, time, woods, using, peoples, running, footage, plan, motion, makers",0
"even, 19did, effects, faces, shows, aspect, obviously, disappeared, show, part, spectacular, children, face, minded, ridiculous, version, movie, original, happened, man, close, sick, things, every, completely, crying, scary, old, worse, weird, dated, mister, know, monster, ghost, presented, one, stupid, showing, including, remake, unnecessary, simply, however, mystery, special, suggested, causing, wooden",0
"idea, la, high, characters, plot, use, saul, agree, black, make, great, way, made, violence, problem, uk, tragedy, dibb, last, missed, film, gives, remember, late, inner, sadly, deals, damaging, authenticity, 1980, dialogue, predictably, inspirational, often, back, male, equally, makers, perspective, caribbean, version, common, us, young, afro, intelligently, underrated, environment, bullet, films, opportunity, could, babylon, typecasting, well, haine, escalating, heard, life, expectations, reinforces, touted, sadlybr, ends, example, concern, created, entertaining, city, community, boy, im, future, london, concerned, opposed, british",0
"articles, found, motherpriscilla, berryman, movie, rural, given, 1950s, responsible, mind, mother, better, burke, dressing, lutheran, feifer, sex, story, made, plainfield, suspected, like, concerning, domineering, hoffmanmakes, personal, events, amy, deer, caused, bodies, frantz, geinkane, hometown, oman, severed, trademark, shock, cast, nickname, late, search, wave, lot, also, gein, evil, ridiculously, murders, hoddera, rob, john, human, corpses, butcher, adrienne, would, directs, missing, heads, hanging, acting, fresh, young, garage, many, ed, liberal, women, world, rash, documented, deputy, one, zealous, home, resembled, arrest, masonshawn, skin, terror, edward, fictitious, graves, sent, twisted, barnesgoes, whole, based, upside, lyndon, bobby, telling, wisconsin, storekeeper, michael, writes, gruesome, timothy",0
"dung, several, waste, obviously, thank, huge, ever, seriously, without, cells, become, thing, really, filmmaker, doubt, crap, garbage, use, camcorder, everyone, hell, brain, completely, trust, acrap, squirrel, stupider, fact, felt, term, stay, away, video, stupidest, killed, family, released, asanine, herpes, positive, loosely, made, reviews, intelligence, honestly, avoid, actually, like, youll, andor, normal, friends, shotonvideo, crappy, pile, sees, person, digital, watched, would, life",0
"willing, seeking, hays, high, usual, frisson, repetitive, femaletofemale, plot, blunt, movie, really, societal, offended, major, channel, sex, context, pornography, need, plus, simply, somewhat, easily, wheres, office, likewise, viewer, higher, ceos, slight, arts, boring, set, frenchmen, although, grande, africa, cultural, theres, parisian, missing, arranged, french, youth, excuse, acting, artistic, ecole, aspirations, suspect, liberal, twist, could, clash, involving, exploration, long, mixed, pornographic, degrees, artful, couplings, arab, maletomale, plotbr, nothing, unconvincing, immigrants, conflict, spoil, thats, xrated, coupling, native, level, youre, im, future, competition, north, lower, maletofemale, school, sexuality, status",0
"even, low, waste, obviously, ever, plot, filled, movie, drag, finest, nope, portrayed, filth, lead, mans, grab, musical, howard, words, haha, make, story, appalling, spits, shirtbr, looks, lacks, camera, violence, like, youll, fake, breasts, near, isnt, god, voices, two, violent, stern, comment, wait, filming, mugger, 399, fiend, band, film, kills, pleasure, cradle, throat, steer, mr, dont, budget, money, gore, hear, popular, big, avoid, theres, lie, orchestra, scenesbr, look, got, spielberg, downbr, effects, packet, oh, shoddy, yes, metal, bad, hey, dear, final, away, wont, angles, friend, one, linebr, take, juice, well, buy, amongst, bites, special, danni, death, scores, seriously, blood, wrong, throughout, hardly, singer, violently, fans, thing, example, course, star, songs, go, movies, expected, means, overall, zero, song, time, beautiful",0
"even, clumsy, rigs, low, men, high, produced, people, actors, proved, known, budgets, existed, example, gun, work, use, looking, since, totally, gives, travesty, stale, many, director, better, stunt, act, westerns, involved, coaster, love, seasoned, films, story, levels, budget, know, lesser, also, way, wrote, days, one, much, school, ok, students, good, incompetent, went, copy, lower, hokey, never, place",0
"commanding, sense, makes, except, show, vampiric, biodiversity, movie, gi, real, exwife, technical, south, fight, black, story, dark, know, looks, made, lynda, deep, violence, otherwise, watchable, killing, fights, filmbr, relatively, vampires, paid, people, lets, actors, viewer, film, want, originality, killed, come, wonder, dont, dude, watching, officer, although, snarls, big, comes, back, pile, would, look, right, american, daughter, got, tv, oh, huh, seeing, tremendously, line, read, myths, happens, many, nice, scenes, 1, carter, hired, states, allergic, one, linesbr, vampirebitingneck, voice, rehabilitated, machine, order, coincidences, day, yeah, tvs, gaffes, blood, wrong, research, comparison, prosthetics, oddbr, ukm, theyve, area, didnt, see, appropriately, since, aunt, heart, ultimate, beheading, teeth, etc, cant, wound, wood, vampire, cares, crosses, obvious, actually, woman, good, enough, never, garlic, head",0
"even, local, 7, making, low, waste, show, ever, movie, really, try, flick, bank, give, lead, scenery, term, unless, 70s, says, almost, awful, list, best, turds, looks, get, like, marrying, dollars, gathers, two, screams, stinker, super, 99, actors, glowing, rolling, guy, work, film, dummee, grandmother, latter, want, punk, lists, budget, moore, back, someones, sad, either, would, store, cent, filmed, project, bad, rental, fact, favors, owed, dust, loosely, everything, wrote, reviews, take, used, returned, three, none, ended, day, someone, 10, commentary, course, blockbuster, seven, involved, must, attached, case, anything, yard, time, relief, video",0
"stinker, even, bram, waste, dracula, novels, mostly, reported, helps, silly, ridiculous, worst, movie, really, metal, crucifixes, blade, tortured, resorts, van, toys, music, please, many, movies, soundtrack, scary, rices, stokers, rehashes, kickass, violins, dont, rather, times, hightech, helsing, vampire, hear, avoid, lestat, like, good, classical, time, biblical, anne, rock, references, garlic",0
"broom, waste, hillary, characters, people, ridiculous, plot, worst, character, talent, throughout, kingsleys, impression, uninteresting, tripe, horribly, qualities, film, 3, ben, minutes, horrible, lead, 60, end, tea, movies, possibly, costs, turn, cringe, involved, endearing, handle, montage, wonder, funny, 93, case, clinton, cold, watching, 30, throw, one, stupid, entire, leoni, worthy, avoid, friends, displeasure, agreed, female, unexplained, subplot, plain, fine, pointless, watched, portray, would, life, actor",0
"even, local, making, waste, trouble, characters, makes, adaptations, movie, unfamiliar, neither, highest, sorry, understand, responsible, martha, versions, better, absence, bci, channel, indicates, make, story, track, praise, performances, left, best, translation, made, lost, mediocre, western, agnes, bargain, mystery, abridging, two, never, comment, put, book, novels, deserving, last, dan, classic, patton, besides, quiet, niece, else, company, suppliers, least, work, disagree, film, fellowbr, guybr, directed, finds, cut, outstanding, dont, often, result, eventually, peggoty, money, 1935, cukor, brentwood, watching, fit, much, praisebr, detail, unfortunately, medak, available, bin, developed, hatchet, copperfield, masterpiece, llc, ethic, believed, would, finding, transfer, filmed, flashbacks, david, twenty, delbert, known, poor, version, murdstone, recent, episodic, achievements, charge, bad, tale, discount, explored, lonely, scratchy, young, anyone, dickens, director, fact, final, george, turn, storebr, mink, hard, films, front, mainly, hour, lengthy, among, days, one, definitely, micawber, buy, relationship, hallmark, quality, theatre, traddles, life, others, unsatisfiedbr, descent, something, fields, hang, job, television, several, eclipse, wondering, credited, rathbone, steerforth, directors, april, curtis, told, marry, since, minutes, talky, rich, always, 1969, going, simon, peter, cant, retelling, task, folks, effortbr, 2000, novel, boy, touch, mann, public, good, enough, copy, muddied, seen, worth, agreebr, video, appallingly, sound",0
"aggressive, even, spoken, outside, learning, anywhere, probably, easy, mountains, yet, leaving, show, kindly, pronunciation, russian, spoke, travel, cannot, identified, character, busy, maffialike, really, ural, seems, least, bank, addition, film, supposed, inefficient, robbed, go, want, country, air, colleagues, subjects, england, far, moscow, aliens, able, grammar, police, one, big, keep, find, talk, intention, st, nicole, rob, petersburg, russians, language, person, kidman, british",0
"cutting, floors, saw, characters, courtesy, wouldve, makeup, first, victim, ensues, summation, plot, movie, really, sequence, horde, looking, think, previously, better, apartment, idiots, rated, fast, unpredictability, producer, kind, baby, mass, worse, far, story, way, best, alien, similar, get, construction, plus, entire, bavas, problem, reality, like, dubbing, find, chairs, development, birthday, takes, ghoulish, goes, however, party, madness, flow, attack, people, part, last, burst, original, least, nicely, played, little, splatter, gives, cast, rubber, managed, unrated, want, cut, performance, bursts, dont, shes, screen, eating, dvd, also, gore, role, pregnant, much, evil, room, annoying, unfortunately, back, bits, butchereddemonizedeaten, certainly, available, deadalive, help, human, doesnt, would, pretty, got, daughter, tv, amusing, constant, probably, tenant, asia, selwyn, version, child, campiness, inevitably, pulling, flies, bad, fx, demon, hey, acting, alivebut, chest, scene, early, barely, many, fact, across, sit, kick, released, could, check, destruction, one, around, carnage, argentos, might, intention, slaughtered, another, building, clawing, constantly, fan, chuckles, demons, place, forth, care, parlays, intended, hottie, sequel, different, live, notable, waiting, spirit, blood, girl, thing, flesheating, fans, dripping, argentobava, seems, couple, horror, goofylooking, see, things, since, night, theater, gratification, worked, creepy, cant, hoped, leads, crabby, matters, ridiculouslooking, pace, case, r, whole, thats, acid, imagine, laughing, kept, spooky, predecessor, puppet, overzealous, setup, possession, watch, future, woman, parts, fun",0
"gets, local, high, ridley, amsterdam, tour, movie, save, pyrotechnical, operates, phone, miscast, associates, due, amman, security, decoy, fast, safety, agent, indicates, rating, europe, rescue, great, biotype, mark, stupid, keep, like, operative, thinking, despite, two, dangerous, actor, imdb, nursebr, nurse, lies, technology, assigned, omar, respect, fat, terrorists, release, mentiras, vote, satellites, sovereignty, gives, performed, roger, jeopardizes, partner, kidnapped, boring, also, attacks, crowe, strong, safe, brazil, developed, user, leader, catch, hani, type, ali, fourbr, disclose, dicaprio, sort, surveillance, scott, operation, ridiculous, character, prime, connections, langley, leonardo, fails, house, alsaleem, deliver, many, suspect, ed, opinion, architect, hoffman, oil, lack, family, alive, ferris, jordan, russell, paced, east, cia, explains, cell, one, network, another, lure, poorly, using, name, rede, life, superior, meanwhile, middle, intervention, scheme, execution, nations, negotiate, title, aisha, close, sadiki, man, salaam, see, corny, rich, feelings, body, disappointing, risking, de, proposes, aboutboul, names, chief, viewers, whole, case, golshifteh, suliman, farahani, tries, espionage, alon, innocent, plots, london, time, never, terrorist",0
"terribly, bont, show, first, ever, insteadbr, ruined, fear, jawdropping, movie, promising, phantasmogoric, composer, longer, zannettis, summermovie, real, use, photographed, supposed, unknown, groans, creaks, realized, old, dignityand, kind, goldsmith, script, wises, surely, know, escape, deep, get, fine, puts, actors, silly, fantastic, subtlety, wonderfully, original, company, shown, overblown, taylor, fears, film, cast, production, end, eugenio, come, dialogue, climax, crime, gone, remake, 1963, whos, delicate, monstrosityonly, haunted, goodness, would, imaginations, overdone, thrills, effects, sized, understood, sort, performer, testasking, yes, afraid, jerry, us, house, stilted, barely, deliver, check, everything, crimes, messbut, well, intactde, talented, heard, news, feel, spoken, ofand, long, faith, manifesteda, dread, frightening, wrong, haunting, lili, abundance, horror, things, horrible, design, always, movies, arethe, robert, visual, thats, ruin, im, disappointed, art, wonderful, never",0
"comment, starsky, decide, mostly, people, seriously, slashers, fargas, movie, schiavelli, hours, ill, stress, touchbr, didnt, month, every, minutes, think, killers, going, suspect, movies, go, idiots, want, sometimes, note, story, junk, ninety, anyway, left, best, hutch, resume, vincent, wish, new, antonio, get, need, one, evil, lost, avoid, actually, back, taken, youll, kid, good, bear, resumes, typical, two, huggy, never, would, life",0
"russ, may, sort, actor, seriously, studios, movie, proves, space, company, doubt, therefore, meyers, carey, vast, ron, budgets, bad, add, outer, acting, film, see, reserved, ed, wasnt, world, distant, worse, story, call, way, best, wide, forgettable, expect, made, filmnoir, unlikely, big, actually, might, 9, reach, future, well, describe, good, picked, legitimate, meets, cult, woods, seen, distribution, releasebr, quite, plan, rest, place, status",0
"even, side, gets, exciting, together, committed, first, plot, movie, save, doctor, flick, everpopular, use, ugh, better, realtor, wild, agree, make, extortion, pro, botched, entire, like, kill, ending, uncontrollable, face, guy, somehow, idiot, done, crime, much, lift, horrid, popped, predictable, gossip, let, would, accident, right, latches, rourkes, diane, slow, professional, seeing, cells, acting, ordered, process, road, lane, could, move, one, witnesses, colander, minute, place, heard, wondering, throughout, thing, man, 90, see, minutes, brain, go, etc, holes, mob, hit, thin, punkcrook, wreck, alone, stays",0
"even, gets, timebr, sense, men, includes, tears, saw, yet, hmmm, makeup, movie, nigel, real, fate, unless, laugh, documentary, prehistoric, 70s, dinosaurs, make, dynamic, story, docsbr, way, able, compositionsbr, looks, lacks, get, need, camera, engaged, otherwise, like, laughable, say, information, thinking, frequently, terrible, personal, moments, flow, nearly, relatively, plenty, put, explore, people, effectsbr, part, lacked, worst, shown, especially, least, rolling, series, renting, itbr, interesting, speaking, remember, possible, production, saving, emotional, felt, though, want, subject, sometimes, verge, come, learn, lot, mentioned, episode, also, watching, remotely, belong, although, big, much, including, incredibly, cavemen, sp, taken, speculation, usually, acted, doesnt, let, ornithochirus, placesbr, maninsuit, look, effects, produced, sort, seeing, failed, marvin, creatures, ridiculous, version, figured, spinoffs, eyes, every, scene, trying, across, fun, engagement, followed, unfocused, bother, shelf, reviews, ape, one, fairly, cgi, mtvstyle, docs, well, review, havent, narration, fan, quite, still, none, informative, giant, place, portraying, care, others, deserves, lolbr, interested, seriously, punch, man, overused, facts, horror, doc, see, looked, music, horrible, star, surrounding, involved, predecessors, scrambled, walking, thats, unique, graces, directly, helped, im, watch, disappointed, alone, good, presentation, positions, time, bbc, gleeful, seen, never, reviewer",0
"right, something, may, people, makers, believe, deliberately, ever, earth, truth, worst, thing, really, research, garbage, misfortune, read, film, since, think, many, answer, act, twisted, says, agree, words, bothers, piece, make, believing, could, lot, mistakes, know, bible, mislead, enjoy, strong, voight, inaccurate, big, jon, nobody, like, viewing, watch, surprised, obvious, find, describe, disgraceful, feel, biblical, anybody, enough, exactly, thought, offensive, name, would, accurate",0
"language, howwith, actors, filled, really, directorwriterproducer, pulling, picture, english, bad, guy, looking, didnt, film, benefits, understand, horrible, completely, managed, cant, act, kudos, hoped, make, pace, dont, great, jokes, manner, thats, best, nudity, hollywood, one, much, happen, style, like, talk, watch, nondutch, financed, thinking, cheap, still",0
"even, summer, towers, timebr, sense, obviously, rings, found, constraints, movie, fundingbr, forced, standing, compression, thembr, filmstrip, rotoscoping, musical, superimposed, fellowship, get, like, say, rented, two, ralph, came, bakshi, people, part, nostalgicbr, 78, later, remember, production, parents, ran, corners, though, noteworthy, cut, word, brings, screen, meant, budget, money, done, also, saying, lacking, warmth, much, maybe, feeling, pretty, right, primarily, effects, tv, sort, loosest, version, top, bad, aired, process, nice, technique, scenes, could, front, pared, notes, wife, special, halfhearted, long, sequel, something, several, course, see, things, since, going, movies, seven, midway, years, jackson, imagine, animation, halfhour, cliff, time, booksbr, drastically, seen, wrap, decent, never, already",0
"gets, correctly, sense, men, show, previews, children, movie, really, crude, forced, give, looking, think, older, old, smoke, wasnt, sex, rating, script, frosting, way, know, tell, bell, attacked, made, get, plus, violence, find, like, breasts, preview, teen, however, genre, typical, offensive, events, realitybr, womens, examples, people, last, pg13, original, especially, originally, animals, dog, series, film, itbr, remember, parents, bong, rent, comedy, dont, funny, involve, done, drake, also, possibility, considering, much, maybe, drug, 20, boyfriend, lady, lots, vanilla, decipher, taking, references, would, pretty, right, disgusting, seeing, charged, couldnt, stabbed, character, sexually, child, grabbing, preteens, read, bad, acting, young, please, preteen, disturbing, drugs, women, main, scenes, nickelodeon, targets, cute, misled, humor, adult, general, one, elderly, take, spoofs, skip, risky, tons, dragged, quality, something, several, television, seriously, throughout, research, wrong, kinds, teenagers, kids, profanity, didnt, see, looked, uses, night, totally, stars, movies, shredded, going, scary, cant, painful, sexual, hurt, hit, years, overall, r, imagine, teenager, im, hoping, youre, horrifyingbr, went, ideas, seen, thought, parts, content, demeaning",0
"never, ended, stuck, shows, probably, characters, damon, tobr, show, guess, lets, ever, wayan, girl, youngest, frustrating, campbell, kids, little, favor, itbr, redeeming, stars, irritating, kisha, idiot, pray, brat, singing, world, martinbr, shes, learn, endingbr, extremely, thats, listen, boy, one, annoying, like, oldest, well, joy, intelligent, another, jumped, none, standable, wayans, quality",0
"pretty, life, alright, sucked, shows, entertainingbr, show, first, ever, enjoyed, really, garbage, took, animals, ben, since, completely, disney, cant, comedy, turn, sometimes, writers, episodes, stand, anymore, channel, second, science, perfectly, seasons, worse, great, along, newest, came, changed, gone, around, hated, theyre, watch, kid, good, season, teen, gay, crappy, dating, fun, third",0
"vampires, china, gang, solar, battle, 10, confusing, action, premiere, decent, asia, bikers, eclipse, plot, movie, four, meredith, couple, sequence, related, little, didnt, introduction, war, understand, young, think, monroe, biker, runs, stars, slayers, fight, humans, enters, somehow, finds, group, involved, final, los, world, channel, either, dont, kidnapped, call, voiceover, argument, turning, get, year, maybe, boyfriend, starz, kill, takes, specifies, 800, human, quite, muertos, watched, somewhere, place",0
